# Automated Results file
# Author: 	 slj11
# DataFile name:	no_blocked.jobs
# Thu May 02 12:58:00 BST 2013
# Number of Test Runs: 10000

49,53,84,110,77,0
69,69,87,110,75,0
44,48,83,110,79,0
56,60,88,110,81,0
56,60,83,110,74,0
43,47,86,110,89,0
60,60,85,110,76,0
77,77,93,110,70,0
47,51,82,110,73,0
69,73,92,110,83,0
61,65,91,110,76,0
39,43,78,110,63,0
54,58,91,110,90,0
66,70,88,110,75,0
61,61,85,110,75,0
66,66,90,110,82,0
41,45,82,110,64,0
60,64,87,110,80,0
46,50,81,110,65,0
45,49,81,110,65,0
74,74,91,110,76,0
50,54,85,110,83,0
58,62,87,110,71,0
52,56,84,110,75,0
62,66,88,110,84,0
59,63,91,110,72,0
39,43,82,110,72,0
65,69,90,110,84,0
51,55,82,110,67,0
63,67,90,110,76,0
71,75,95,110,84,0
41,45,81,110,75,0
53,57,85,110,71,0
70,74,91,110,80,0
65,69,92,110,82,0
67,71,91,110,77,0
38,42,82,110,72,0
44,48,81,110,74,0
42,46,84,110,74,0
66,70,90,110,77,0
66,66,88,110,81,0
45,49,90,110,77,0
35,39,84,110,77,0
29,33,84,110,82,0
51,55,84,110,83,0
51,55,89,110,83,0
43,47,84,110,76,0
56,60,89,110,80,0
52,52,83,110,81,0
47,51,84,110,76,0
70,74,93,110,84,0
85,85,94,110,83,0
46,50,88,110,85,0
59,63,84,110,74,0
48,52,82,110,72,0
48,52,85,110,75,0
63,67,89,110,75,0
55,59,90,110,86,0
60,64,86,110,67,0
56,60,86,110,79,0
67,67,92,110,77,0
54,58,91,110,78,0
41,45,89,110,85,0
41,45,81,110,77,0
53,57,86,110,81,0
55,59,86,110,77,0
57,61,91,110,79,0
72,76,92,110,70,0
52,56,83,110,73,0
62,62,88,110,83,0
38,42,90,110,81,0
47,51,86,110,78,0
49,53,87,110,78,0
43,47,90,110,82,0
74,74,91,110,70,0
66,70,96,110,79,0
42,46,83,110,75,0
58,62,91,110,79,0
68,68,89,110,80,0
70,74,89,110,78,0
59,63,86,110,73,0
62,66,93,110,85,0
37,41,81,110,68,0
61,65,87,110,79,0
69,73,88,110,75,0
28,32,77,110,70,0
62,66,89,110,70,0
40,44,82,110,68,0
60,60,90,110,76,0
59,63,88,110,80,0
52,56,85,110,76,0
45,49,87,110,77,0
53,57,81,110,70,0
44,48,86,110,80,0
67,67,85,110,71,0
73,77,92,110,80,0
39,43,81,110,75,0
48,52,87,110,71,0
56,60,93,110,90,0
59,63,91,110,81,0
41,45,81,110,68,0
54,58,87,110,82,0
64,64,87,110,77,0
52,56,86,110,73,0
49,49,82,110,69,0
58,62,90,110,78,0
50,54,84,110,71,0
53,57,90,110,75,0
38,42,82,110,74,0
48,52,93,110,83,0
44,48,90,110,79,0
56,60,86,110,75,0
35,39,81,110,72,0
64,68,86,110,67,0
67,71,92,110,80,0
62,62,89,110,67,0
80,80,94,110,78,0
44,48,87,110,72,0
62,66,90,110,73,0
58,58,80,110,72,0
40,44,85,110,74,0
35,39,78,110,70,0
72,72,87,110,68,0
33,37,83,110,83,0
41,45,83,110,68,0
45,49,81,110,67,0
49,53,83,110,71,0
67,71,90,110,76,0
72,72,88,110,63,0
70,70,88,110,80,0
55,55,86,110,73,0
26,30,79,110,75,0
63,67,87,110,68,0
71,75,91,110,78,0
55,59,84,110,81,0
55,59,88,110,73,0
51,55,84,110,70,0
68,68,89,110,84,0
64,68,86,110,71,0
47,51,81,110,67,0
48,52,82,110,67,0
59,63,85,110,69,0
35,39,83,110,80,0
63,67,86,110,75,0
82,82,91,110,74,0
46,50,85,110,75,0
53,57,91,110,77,0
49,53,83,110,68,0
66,70,92,110,74,0
49,53,87,110,80,0
65,65,83,110,68,0
46,50,85,110,73,0
68,68,86,110,72,0
52,56,85,110,71,0
60,64,88,110,79,0
57,61,92,110,77,0
41,45,87,110,81,0
38,42,83,110,78,0
48,52,89,110,81,0
47,51,86,110,73,0
58,62,87,110,67,0
46,50,86,110,76,0
62,62,86,110,73,0
50,54,86,110,82,0
50,54,87,110,79,0
68,72,91,110,76,0
36,40,85,110,77,0
76,80,90,110,77,0
55,59,92,110,87,0
55,55,83,110,82,0
77,77,90,110,82,0
39,43,79,110,59,0
63,63,87,110,80,0
81,85,99,110,77,0
58,62,85,110,79,0
50,54,85,110,76,0
53,57,83,110,66,0
46,50,84,110,74,0
44,48,83,110,74,0
37,41,83,110,73,0
59,63,90,110,78,0
71,71,88,110,73,0
49,53,85,110,73,0
62,66,84,110,78,0
52,56,87,110,81,0
64,68,90,110,77,0
35,39,85,110,76,0
57,57,85,110,72,0
37,41,85,110,80,0
61,65,83,110,58,0
45,49,86,110,78,0
54,58,91,110,77,0
32,36,83,110,69,0
63,63,85,110,66,0
65,69,88,110,77,0
46,50,85,110,76,0
43,47,80,110,65,0
35,39,81,110,80,0
32,36,81,110,72,0
43,47,81,110,67,0
71,71,90,110,78,0
80,80,93,110,83,0
52,56,87,110,76,0
44,48,85,110,69,0
59,63,85,110,73,0
48,52,88,110,90,0
62,66,88,110,70,0
66,70,88,110,79,0
64,68,87,110,82,0
71,71,89,110,84,0
40,44,85,110,73,0
51,55,86,110,76,0
42,46,81,110,67,0
42,46,87,110,74,0
45,49,81,110,73,0
35,39,85,110,80,0
52,56,86,110,73,0
71,75,88,110,68,0
67,67,93,110,73,0
38,42,82,110,71,0
62,66,87,110,74,0
76,76,92,110,80,0
38,42,86,110,75,0
46,50,84,110,68,0
53,57,86,110,72,0
57,61,85,110,72,0
56,60,87,110,79,0
61,65,86,110,68,0
37,41,87,110,77,0
78,78,92,110,78,0
63,67,84,110,78,0
66,70,89,110,78,0
56,60,84,110,70,0
52,56,83,110,70,0
58,62,89,110,78,0
56,60,87,110,71,0
77,77,92,110,78,0
56,60,92,110,90,0
53,57,83,110,68,0
40,44,80,110,74,0
58,58,84,110,79,0
23,27,75,110,73,0
39,43,81,110,79,0
64,64,86,110,70,0
45,49,80,110,74,0
38,42,79,110,70,0
56,56,92,110,76,0
72,72,93,110,73,0
64,68,87,110,73,0
65,69,91,110,75,0
36,40,81,110,66,0
51,55,85,110,79,0
46,50,89,110,89,0
33,37,84,110,83,0
58,62,84,110,60,0
52,56,86,110,62,0
55,59,84,110,80,0
63,63,82,110,63,0
41,45,85,110,76,0
36,40,87,110,76,0
54,58,85,110,69,0
37,41,83,110,85,0
58,62,85,110,66,0
32,36,79,110,74,0
59,63,87,110,78,0
59,63,89,110,78,0
49,53,83,110,74,0
55,59,84,110,71,0
38,42,80,110,75,0
36,40,90,110,77,0
55,59,85,110,78,0
67,67,88,110,71,0
47,51,83,110,75,0
35,39,83,110,76,0
64,64,90,110,80,0
38,42,82,110,72,0
67,71,91,110,85,0
56,60,93,110,82,0
37,41,83,110,80,0
57,61,90,110,79,0
64,68,88,110,78,0
56,56,84,110,72,0
59,63,89,110,84,0
55,59,87,110,78,0
63,67,88,110,76,0
35,39,79,110,70,0
72,76,94,110,76,0
46,50,86,110,75,0
44,48,84,110,79,0
39,43,81,110,69,0
33,37,83,110,65,0
50,54,87,110,81,0
51,55,88,110,78,0
59,63,88,110,70,0
65,69,87,110,76,0
75,75,93,110,90,0
58,58,83,110,66,0
65,69,88,110,76,0
46,50,86,110,85,0
41,45,82,110,72,0
37,41,86,110,71,0
37,41,87,110,79,0
49,53,90,110,87,0
40,44,83,110,75,0
67,71,92,110,75,0
66,70,88,110,71,0
43,47,85,110,86,0
57,61,85,110,72,0
45,49,85,110,78,0
45,49,84,110,73,0
56,60,88,110,75,0
67,71,86,110,72,0
26,30,84,110,73,0
65,69,90,110,77,0
65,65,85,110,69,0
56,60,86,110,71,0
60,64,87,110,70,0
49,53,83,110,68,0
61,65,90,110,74,0
44,48,87,110,75,0
45,49,85,110,77,0
58,62,90,110,77,0
64,68,92,110,83,0
33,37,80,110,78,0
58,62,88,110,69,0
39,43,79,110,68,0
36,40,83,110,78,0
67,71,91,110,72,0
59,63,92,110,79,0
33,37,82,110,76,0
74,78,91,110,83,0
63,67,89,110,72,0
75,79,96,110,95,0
43,47,87,110,80,0
40,44,86,110,83,0
43,47,80,110,72,0
31,35,84,110,78,0
47,51,90,110,79,0
60,64,88,110,78,0
62,66,86,110,76,0
80,80,93,110,76,0
60,60,89,110,73,0
50,54,87,110,80,0
68,72,95,110,88,0
63,67,92,110,82,0
57,61,87,110,80,0
45,49,86,110,65,0
46,50,83,110,74,0
72,72,91,110,74,0
53,57,85,110,69,0
73,73,92,110,81,0
77,77,89,110,69,0
59,63,83,110,70,0
59,63,84,110,70,0
30,34,82,110,72,0
61,65,86,110,67,0
45,49,85,110,74,0
39,43,86,110,75,0
44,48,82,110,75,0
55,59,85,110,65,0
42,46,84,110,76,0
44,48,84,110,73,0
66,70,89,110,85,0
41,45,83,110,73,0
59,63,87,110,75,0
79,79,94,110,81,0
28,32,81,110,72,0
34,38,82,110,76,0
50,54,81,110,66,0
57,61,89,110,78,0
60,64,88,110,74,0
43,47,81,110,70,0
74,74,90,110,69,0
48,52,84,110,68,0
58,62,88,110,80,0
42,46,88,110,81,0
67,71,93,110,83,0
52,56,83,110,67,0
46,50,82,110,64,0
53,57,89,110,83,0
49,53,87,110,75,0
70,74,92,110,82,0
53,57,86,110,71,0
36,40,83,110,75,0
55,59,91,110,86,0
31,35,83,110,84,0
36,40,80,110,65,0
66,66,86,110,74,0
40,44,82,110,70,0
76,76,90,110,77,0
70,70,89,110,74,0
27,31,83,110,79,0
28,32,84,110,71,0
44,48,84,110,76,0
72,76,93,110,78,0
35,39,83,110,70,0
49,53,87,110,87,0
54,58,89,110,81,0
62,66,93,110,80,0
37,41,84,110,78,0
43,47,82,110,73,0
61,65,89,110,79,0
61,65,87,110,74,0
59,63,88,110,72,0
84,84,95,110,87,0
49,53,88,110,79,0
74,74,90,110,71,0
33,37,78,110,71,0
59,63,88,110,79,0
60,64,87,110,78,0
68,68,90,110,70,0
67,67,92,110,74,0
60,64,87,110,66,0
48,52,83,110,84,0
62,66,85,110,67,0
46,50,84,110,67,0
70,74,90,110,78,0
87,91,96,110,75,0
69,73,90,110,76,0
54,58,90,110,76,0
44,48,80,110,70,0
55,59,86,110,77,0
88,88,96,110,79,0
60,60,83,110,73,0
38,42,85,110,83,0
47,51,86,110,80,0
46,50,79,110,74,0
75,75,93,110,70,0
46,50,85,110,68,0
44,48,89,110,77,0
54,58,86,110,78,0
53,57,87,110,84,0
59,63,87,110,78,0
37,41,82,110,72,0
48,52,89,110,85,0
64,64,84,110,70,0
81,81,92,110,72,0
52,56,87,110,73,0
48,52,88,110,76,0
70,70,91,110,81,0
67,67,90,110,65,0
67,67,88,110,82,0
74,74,89,110,77,0
74,74,94,110,82,0
47,51,92,110,80,0
40,44,82,110,70,0
56,60,86,110,78,0
59,63,89,110,83,0
56,60,88,110,78,0
44,48,84,110,81,0
56,60,86,110,66,0
34,38,88,110,79,0
45,49,81,110,75,0
47,51,88,110,76,0
47,51,84,110,78,0
33,37,75,110,57,0
55,59,88,110,81,0
31,35,81,110,77,0
48,48,82,110,72,0
57,61,90,110,72,0
27,31,80,110,76,0
64,68,87,110,71,0
45,49,85,110,74,0
55,59,84,110,73,0
67,71,90,110,78,0
51,55,82,110,76,0
43,47,83,110,72,0
81,85,94,110,77,0
50,54,86,110,79,0
57,61,87,110,78,0
61,65,93,110,85,0
64,68,94,110,74,0
27,31,81,110,65,0
50,54,86,110,82,0
46,50,88,110,78,0
68,72,90,110,76,0
51,55,87,110,83,0
49,53,84,110,77,0
45,49,86,110,80,0
34,38,82,110,73,0
39,43,85,110,77,0
46,50,90,110,63,0
63,67,88,110,77,0
69,73,90,110,78,0
57,61,87,110,74,0
38,42,84,110,79,0
49,53,85,110,73,0
63,63,84,110,74,0
71,71,87,110,73,0
74,78,93,110,76,0
60,64,94,110,87,0
45,49,85,110,74,0
44,48,85,110,76,0
53,57,89,110,79,0
37,41,84,110,72,0
70,74,92,110,74,0
55,59,87,110,73,0
44,48,85,110,78,0
40,44,86,110,80,0
40,44,82,110,72,0
55,59,86,110,79,0
48,52,83,110,73,0
67,71,93,110,80,0
37,41,89,110,87,0
66,66,89,110,78,0
57,61,88,110,82,0
44,48,82,110,70,0
56,60,89,110,86,0
52,56,90,110,78,0
30,34,80,110,77,0
45,49,84,110,70,0
45,49,89,110,85,0
76,76,90,110,72,0
49,49,79,110,61,0
65,69,86,110,67,0
69,69,89,110,78,0
55,59,85,110,75,0
60,64,88,110,69,0
66,66,87,110,66,0
40,44,83,110,71,0
53,57,86,110,73,0
44,48,85,110,74,0
60,64,86,110,81,0
69,73,92,110,83,0
38,42,85,110,74,0
60,64,88,110,74,0
50,54,88,110,79,0
74,78,94,110,92,0
29,33,78,110,70,0
53,57,95,110,86,0
64,68,91,110,77,0
34,38,76,110,65,0
79,79,90,110,73,0
39,43,88,110,90,0
45,49,81,110,74,0
63,67,90,110,83,0
66,70,91,110,87,0
46,50,87,110,78,0
35,39,90,110,74,0
50,54,86,110,73,0
43,47,87,110,80,0
58,62,91,110,78,0
49,53,82,110,75,0
50,54,86,110,77,0
68,72,88,110,81,0
45,49,83,110,79,0
46,50,91,110,80,0
65,69,93,110,78,0
39,43,83,110,76,0
52,56,84,110,67,0
74,74,91,110,82,0
42,46,88,110,84,0
59,63,89,110,75,0
59,59,84,110,76,0
52,56,92,110,77,0
65,69,91,110,81,0
63,67,87,110,71,0
53,57,87,110,77,0
44,48,85,110,75,0
62,62,84,110,67,0
39,43,90,110,84,0
47,51,86,110,71,0
70,74,94,110,75,0
36,40,84,110,83,0
28,32,81,110,69,0
34,38,84,110,78,0
58,62,85,110,70,0
56,60,93,110,86,0
48,52,86,110,75,0
67,67,87,110,68,0
60,64,86,110,67,0
58,58,86,110,75,0
51,55,85,110,74,0
33,37,80,110,71,0
61,65,88,110,86,0
39,43,81,110,74,0
57,61,90,110,88,0
57,61,84,110,68,0
50,54,88,110,78,0
55,59,91,110,86,0
53,57,81,110,67,0
44,48,83,110,72,0
55,59,86,110,73,0
55,59,81,110,61,0
38,42,82,110,72,0
81,85,97,110,82,0
53,57,85,110,73,0
59,63,87,110,69,0
48,52,88,110,87,0
72,76,88,110,73,0
66,66,86,110,67,0
38,42,87,110,75,0
49,53,88,110,73,0
33,37,84,110,79,0
55,59,86,110,77,0
50,54,83,110,76,0
59,63,90,110,81,0
51,55,89,110,85,0
74,78,92,110,86,0
51,55,84,110,65,0
55,59,83,110,72,0
83,87,95,110,77,0
42,46,85,110,78,0
59,63,84,110,69,0
47,51,82,110,74,0
54,54,83,110,73,0
47,51,81,110,68,0
46,50,80,110,74,0
55,59,90,110,79,0
66,70,86,110,75,0
66,70,87,110,80,0
59,63,91,110,80,0
45,49,84,110,79,0
58,58,89,110,80,0
43,47,85,110,75,0
35,39,80,110,72,0
43,47,84,110,61,0
55,59,85,110,70,0
33,37,85,110,83,0
57,61,91,110,73,0
60,64,84,110,75,0
61,65,92,110,79,0
46,50,87,110,79,0
24,28,78,110,71,0
57,61,86,110,65,0
68,68,89,110,82,0
52,56,85,110,71,0
43,47,85,110,73,0
34,38,80,110,75,0
38,42,87,110,76,0
72,76,88,110,73,0
53,57,86,110,76,0
50,54,85,110,70,0
54,58,89,110,78,0
71,71,90,110,78,0
46,50,92,110,86,0
55,59,87,110,67,0
57,61,86,110,84,0
48,52,82,110,71,0
50,54,86,110,83,0
75,79,90,110,77,0
47,51,88,110,74,0
53,57,86,110,76,0
40,44,86,110,76,0
38,42,87,110,84,0
58,62,90,110,83,0
59,63,91,110,77,0
67,71,92,110,75,0
75,79,90,110,68,0
54,58,90,110,83,0
28,32,83,110,73,0
52,56,82,110,76,0
53,53,83,110,77,0
37,41,82,110,74,0
64,64,82,110,65,0
42,46,81,110,75,0
53,57,83,110,70,0
66,70,87,110,69,0
68,72,88,110,89,0
60,64,87,110,79,0
45,49,84,110,75,0
51,55,91,110,82,0
55,59,86,110,80,0
59,63,88,110,79,0
64,68,87,110,80,0
51,55,88,110,77,0
47,51,84,110,69,0
42,46,82,110,72,0
41,45,80,110,64,0
31,35,81,110,70,0
78,82,95,110,79,0
75,79,92,110,74,0
48,52,84,110,75,0
64,64,86,110,77,0
59,63,86,110,77,0
55,59,85,110,74,0
44,48,79,110,68,0
78,78,93,110,85,0
58,62,90,110,70,0
58,62,88,110,75,0
48,52,84,110,80,0
44,48,87,110,73,0
37,41,82,110,68,0
59,63,93,110,79,0
31,35,83,110,75,0
39,43,87,110,86,0
68,72,89,110,79,0
65,69,90,110,81,0
59,63,85,110,77,0
37,41,89,110,85,0
32,36,81,110,74,0
50,54,87,110,82,0
36,40,84,110,75,0
69,69,91,110,70,0
53,57,87,110,74,0
67,67,90,110,80,0
41,45,85,110,75,0
55,59,85,110,75,0
62,62,85,110,74,0
76,80,95,110,80,0
39,43,81,110,85,0
61,65,90,110,79,0
57,61,87,110,82,0
66,70,89,110,80,0
60,64,84,110,63,0
56,60,84,110,75,0
43,47,83,110,78,0
53,57,89,110,82,0
55,59,86,110,78,0
66,66,86,110,80,0
39,43,84,110,72,0
65,69,88,110,80,0
63,63,87,110,66,0
35,39,80,110,69,0
70,70,87,110,78,0
68,72,90,110,82,0
73,77,91,110,82,0
56,60,91,110,82,0
33,37,78,110,73,0
41,45,81,110,76,0
46,50,90,110,91,0
73,77,91,110,83,0
75,75,92,110,77,0
49,53,86,110,76,0
30,34,79,110,69,0
42,46,83,110,77,0
40,44,83,110,71,0
75,79,92,110,77,0
54,58,89,110,79,0
55,59,86,110,73,0
66,66,89,110,75,0
60,64,92,110,83,0
40,44,83,110,79,0
51,55,80,110,66,0
67,67,90,110,77,0
34,38,82,110,71,0
44,48,82,110,78,0
58,62,89,110,73,0
66,70,91,110,73,0
42,46,86,110,75,0
70,74,87,110,74,0
59,63,87,110,71,0
51,55,89,110,67,0
70,70,89,110,73,0
49,53,86,110,73,0
35,39,79,110,67,0
37,41,85,110,81,0
46,50,86,110,75,0
37,41,86,110,80,0
72,72,88,110,71,0
38,42,86,110,80,0
65,69,93,110,78,0
39,43,82,110,70,0
63,63,88,110,76,0
26,30,78,110,71,0
76,76,89,110,76,0
57,61,82,110,64,0
56,60,92,110,80,0
42,46,86,110,84,0
57,61,91,110,74,0
60,64,86,110,70,0
54,58,90,110,75,0
50,54,87,110,76,0
63,67,90,110,72,0
66,70,91,110,88,0
62,62,87,110,72,0
52,56,89,110,75,0
50,54,83,110,73,0
41,45,86,110,71,0
67,71,90,110,73,0
38,42,84,110,75,0
71,75,90,110,74,0
38,42,80,110,75,0
77,77,94,110,78,0
39,43,84,110,76,0
47,51,86,110,75,0
66,66,89,110,79,0
30,34,81,110,74,0
55,59,86,110,72,0
48,52,87,110,72,0
39,43,86,110,75,0
42,46,85,110,77,0
65,69,89,110,74,0
58,62,82,110,64,0
75,79,95,110,78,0
36,40,78,110,77,0
58,62,89,110,76,0
50,54,87,110,78,0
33,37,85,110,76,0
32,36,76,110,64,0
60,60,86,110,75,0
62,66,90,110,81,0
58,62,87,110,77,0
84,88,95,110,84,0
43,47,85,110,73,0
68,72,94,110,81,0
52,56,87,110,75,0
60,64,88,110,78,0
36,40,82,110,77,0
49,53,86,110,83,0
67,71,90,110,72,0
71,71,87,110,75,0
65,69,91,110,83,0
61,65,89,110,79,0
36,40,84,110,73,0
65,69,89,110,80,0
42,46,83,110,78,0
78,78,95,110,88,0
61,61,86,110,75,0
57,61,87,110,78,0
37,41,79,110,66,0
44,48,89,110,80,0
36,40,82,110,78,0
51,55,89,110,71,0
69,73,88,110,81,0
52,56,89,110,80,0
33,37,85,110,81,0
38,42,83,110,88,0
51,55,82,110,65,0
24,28,85,110,70,0
68,68,90,110,74,0
57,61,87,110,68,0
39,43,81,110,68,0
50,54,86,110,73,0
29,33,82,110,76,0
38,42,85,110,70,0
73,77,89,110,78,0
39,43,86,110,82,0
46,50,87,110,73,0
38,42,85,110,75,0
58,62,85,110,69,0
63,67,89,110,70,0
53,57,87,110,80,0
66,70,87,110,77,0
40,44,89,110,75,0
27,31,82,110,80,0
56,60,90,110,79,0
50,54,88,110,75,0
49,53,87,110,85,0
46,50,80,110,73,0
72,72,90,110,71,0
65,69,88,110,71,0
43,47,84,110,81,0
50,54,87,110,74,0
48,52,87,110,84,0
51,55,87,110,76,0
65,69,94,110,78,0
54,58,88,110,77,0
45,49,85,110,84,0
45,49,90,110,84,0
40,44,79,110,66,0
66,70,87,110,72,0
74,74,87,110,75,0
46,50,83,110,68,0
47,51,82,110,68,0
77,81,94,110,83,0
78,78,92,110,76,0
56,60,88,110,73,0
46,50,83,110,73,0
49,53,85,110,74,0
37,41,80,110,67,0
58,62,85,110,71,0
50,54,88,110,79,0
63,67,95,110,82,0
58,62,88,110,78,0
78,82,96,110,77,0
45,49,86,110,74,0
69,73,88,110,74,0
74,74,89,110,79,0
42,46,83,110,74,0
56,60,87,110,72,0
42,46,85,110,86,0
52,56,86,110,70,0
64,64,85,110,72,0
52,56,87,110,71,0
34,38,83,110,75,0
43,47,86,110,78,0
54,58,85,110,73,0
44,48,84,110,74,0
51,55,83,110,76,0
62,66,88,110,74,0
39,43,80,110,72,0
52,56,82,110,69,0
39,43,81,110,71,0
67,71,92,110,78,0
50,54,85,110,76,0
48,52,84,110,76,0
80,80,93,110,77,0
49,53,88,110,82,0
54,58,92,110,85,0
50,54,82,110,70,0
50,54,84,110,68,0
42,46,84,110,76,0
49,53,86,110,75,0
56,60,89,110,80,0
51,55,89,110,76,0
54,58,83,110,71,0
50,54,86,110,77,0
37,41,86,110,67,0
53,57,86,110,84,0
49,53,84,110,79,0
51,55,83,110,67,0
46,50,86,110,77,0
42,46,84,110,77,0
40,44,82,110,71,0
57,61,86,110,68,0
38,42,86,110,76,0
66,70,90,110,75,0
36,40,85,110,68,0
55,59,87,110,70,0
34,38,81,110,73,0
73,77,91,110,79,0
74,78,93,110,77,0
69,69,92,110,78,0
63,67,87,110,75,0
80,84,96,110,77,0
45,49,89,110,83,0
37,41,84,110,77,0
47,51,87,110,71,0
55,59,82,110,63,0
66,66,90,110,75,0
56,60,86,110,63,0
48,52,85,110,71,0
55,59,85,110,74,0
66,66,88,110,72,0
70,74,91,110,82,0
72,72,91,110,77,0
55,59,87,110,76,0
52,56,89,110,83,0
42,46,89,110,85,0
29,33,80,110,78,0
76,80,95,110,88,0
73,77,93,110,80,0
53,57,93,110,77,0
51,55,85,110,78,0
71,71,91,110,75,0
53,57,89,110,77,0
44,48,83,110,73,0
60,64,87,110,81,0
49,53,87,110,73,0
43,47,82,110,77,0
62,66,89,110,74,0
51,55,84,110,65,0
32,36,84,110,75,0
66,70,88,110,71,0
54,58,89,110,73,0
53,57,88,110,75,0
52,56,85,110,73,0
69,73,90,110,73,0
47,51,86,110,75,0
56,56,83,110,76,0
40,44,83,110,75,0
75,75,89,110,80,0
59,63,89,110,74,0
45,49,86,110,78,0
46,50,85,110,72,0
77,77,92,110,74,0
38,42,85,110,80,0
49,53,88,110,83,0
66,66,88,110,75,0
52,56,84,110,59,0
46,50,85,110,66,0
41,45,83,110,78,0
82,82,92,110,74,0
63,63,85,110,79,0
63,67,84,110,65,0
50,54,81,110,69,0
67,71,89,110,84,0
60,64,89,110,69,0
69,73,88,110,73,0
55,59,87,110,69,0
52,56,86,110,73,0
58,62,84,110,67,0
71,75,90,110,72,0
41,45,87,110,83,0
57,61,83,110,68,0
47,51,86,110,77,0
55,59,88,110,77,0
49,53,86,110,82,0
53,57,85,110,68,0
59,63,84,110,75,0
37,41,83,110,93,0
42,46,80,110,67,0
66,70,90,110,79,0
31,35,80,110,67,0
79,83,94,110,75,0
76,80,92,110,75,0
54,58,82,110,73,0
68,72,93,110,72,0
43,47,83,110,68,0
33,37,87,110,79,0
36,40,80,110,67,0
34,38,84,110,83,0
31,35,82,110,77,0
59,63,85,110,69,0
40,44,83,110,77,0
36,40,83,110,75,0
54,58,87,110,70,0
46,50,85,110,78,0
38,42,83,110,74,0
43,47,80,110,73,0
45,49,84,110,74,0
50,54,85,110,85,0
34,38,83,110,74,0
64,64,84,110,74,0
52,52,87,110,72,0
37,41,84,110,82,0
60,64,87,110,80,0
39,43,86,110,80,0
66,70,91,110,78,0
53,57,86,110,70,0
60,60,84,110,77,0
62,66,87,110,71,0
46,50,79,110,58,0
45,49,84,110,73,0
33,37,85,110,73,0
70,74,89,110,76,0
54,58,88,110,82,0
55,59,88,110,80,0
47,51,85,110,71,0
47,51,83,110,81,0
69,69,89,110,73,0
51,55,86,110,77,0
53,57,84,110,78,0
49,53,88,110,78,0
83,83,95,110,84,0
35,39,82,110,75,0
44,48,87,110,82,0
60,64,91,110,80,0
60,64,90,110,77,0
82,82,92,110,72,0
44,48,83,110,83,0
57,61,85,110,73,0
79,79,91,110,67,0
41,45,84,110,75,0
45,49,83,110,77,0
44,48,88,110,79,0
31,35,79,110,75,0
50,54,83,110,76,0
56,60,89,110,73,0
58,62,87,110,75,0
59,63,88,110,68,0
44,48,84,110,80,0
59,63,84,110,72,0
64,68,89,110,77,0
62,66,86,110,76,0
45,49,87,110,74,0
50,54,86,110,75,0
48,52,85,110,70,0
78,82,94,110,72,0
57,61,86,110,73,0
53,57,84,110,68,0
72,76,92,110,76,0
47,51,86,110,82,0
45,49,83,110,73,0
36,40,80,110,73,0
56,60,87,110,74,0
52,56,86,110,78,0
82,82,91,110,75,0
46,50,83,110,72,0
53,57,88,110,72,0
47,51,87,110,81,0
35,39,83,110,78,0
64,68,86,110,79,0
51,55,84,110,73,0
56,56,81,110,62,0
43,47,88,110,83,0
72,76,92,110,79,0
57,61,88,110,73,0
44,48,80,110,64,0
40,44,84,110,74,0
77,81,91,110,66,0
71,71,92,110,92,0
36,40,83,110,71,0
77,81,95,110,82,0
52,56,87,110,71,0
65,69,92,110,82,0
32,36,81,110,83,0
68,72,90,110,81,0
50,54,82,110,68,0
56,60,86,110,80,0
47,51,83,110,60,0
37,41,81,110,75,0
65,65,82,110,69,0
38,42,82,110,73,0
64,68,91,110,79,0
64,68,92,110,83,0
61,65,88,110,83,0
66,70,89,110,80,0
44,48,89,110,75,0
49,53,88,110,72,0
60,60,87,110,68,0
29,33,86,110,77,0
51,55,87,110,76,0
68,72,92,110,75,0
48,52,83,110,79,0
44,48,87,110,83,0
71,75,92,110,88,0
55,59,83,110,77,0
52,56,86,110,80,0
53,57,86,110,77,0
64,64,89,110,80,0
53,57,87,110,78,0
53,57,84,110,73,0
29,33,80,110,68,0
43,47,83,110,86,0
56,60,88,110,67,0
41,45,87,110,69,0
42,46,83,110,77,0
49,53,83,110,70,0
68,72,90,110,74,0
61,65,88,110,73,0
51,55,87,110,81,0
43,47,82,110,71,0
56,60,89,110,75,0
47,51,91,110,79,0
67,67,86,110,73,0
27,31,80,110,76,0
60,64,89,110,78,0
62,66,90,110,76,0
56,60,89,110,81,0
79,83,96,110,93,0
46,50,86,110,80,0
56,60,88,110,72,0
52,56,86,110,71,0
59,63,94,110,84,0
31,35,82,110,78,0
44,48,87,110,80,0
68,72,94,110,90,0
57,61,88,110,69,0
50,54,90,110,82,0
58,62,86,110,79,0
47,51,81,110,73,0
46,50,78,110,64,0
63,67,86,110,71,0
40,44,78,110,67,0
64,68,90,110,75,0
58,62,89,110,73,0
63,63,92,110,75,0
43,47,86,110,75,0
37,41,78,110,66,0
58,62,88,110,82,0
76,76,93,110,74,0
62,66,89,110,71,0
71,71,88,110,74,0
60,64,90,110,87,0
68,72,90,110,68,0
66,70,88,110,80,0
53,57,85,110,65,0
70,70,91,110,77,0
55,59,84,110,78,0
44,48,84,110,73,0
47,51,84,110,70,0
36,40,85,110,86,0
35,39,80,110,70,0
49,53,85,110,73,0
80,84,95,110,75,0
34,38,86,110,80,0
55,59,84,110,81,0
46,50,88,110,78,0
